中1,障害未勝利,ダ,2880,1,1,, ヴィーデ,54,60,113,19,17,1
中1,障害未勝利,ダ,2880,2,2,, シークレットキー,65,76,143,51,28,2
中1,障害未勝利,ダ,2880,3,3,, スノーリン,24,29,110,19,17,1
中1,障害未勝利,ダ,2880,4,4,, モナコブル,68,78,147,49,26,5
中1,障害未勝利,ダ,2880,5,5,, セイウンビッグバン,55,60,152,50,27,3
中1,障害未勝利,ダ,2880,6,6,, プレミアブルー,53,60,141,33,29,2
中1,障害未勝利,ダ,2880,7,7,, グロリアラウス,99,104,193,43,27,7
中1,障害未勝利,ダ,2880,7,8,, サラフィエル,82,104,171,42,19,3
中1,障害未勝利,ダ,2880,8,9,, ストラクチャー,35,41,127,22,18,2
中1,障害未勝利,ダ,2880,8,10,,$ゴールデンルーキー,58,75,126,53,30,2
中2,未勝利*,芝,2000,1,1,, ライヴテキーラ,30,35,104,42,28,2
中2,未勝利*,芝,2000,2,2,, マイネルリシャール,69,80,124,62,39,7
中2,未勝利*,芝,2000,3,3,,*テキサス,61,66,127,60,72,3
中2,未勝利*,芝,2000,4,4,, サンタンヌ,57,71,157,40,63,7
中2,未勝利*,芝,2000,5,5,,*サーギュスターヴ,90,95,128,24,45,2
中2,未勝利*,芝,2000,6,6,, ギガントシュラーク,34,41,85,25,37,2
中2,未勝利*,芝,2000,7,7,, ウィナーズチェック,83,89,201,41,71,2
中2,未勝利*,芝,2000,7,8,, シュートザワークス,123,132,224,35,70,2
中2,未勝利*,芝,2000,8,9,, マイネルウルカヌス,46,51,101,21,36,3
中2,未勝利*,芝,2000,8,10,, アルバスタキヤ,42,51,135,24,44,2
中3,未勝利*,ダ,1200,1,1,, ブレイヴアーサー,95,106,166,24,58,3
中3,未勝利*,ダ,1200,1,2,, キンバリー,68,79,148,50,36,2
中3,未勝利*,ダ,1200,2,3,, コスモベスケーデン,61,67,139,54,40,4
中3,未勝利*,ダ,1200,2,4,, アルニタク,51,72,82,21,52,3
中3,未勝利*,ダ,1200,3,5,, ソラティオ,45,58,76,42,38,2
中3,未勝利*,ダ,1200,3,6,, ラフエルガ,74,82,138,60,58,3
中3,未勝利*,ダ,1200,4,7,, アレックスケー,67,72,142,61,52,2
中3,未勝利*,ダ,1200,4,8,, サイモンオリエント,79,89,127,21,49,3
中3,未勝利*,ダ,1200,5,9,, アドバンスアゲイン,25,30,68,37,19,2
中3,未勝利*,ダ,1200,5,10,,$パレスラン,22,39,39,11,27,3
中3,未勝利*,ダ,1200,6,11,, サンアンドスターズ,18,24,30,28,14,1
中3,未勝利*,ダ,1200,6,12,, キセキノユニコーン,74,86,142,58,54,2
中3,未勝利*,ダ,1200,7,13,, シュネルアステリア,31,46,39,32,18,2
中3,未勝利*,ダ,1200,7,14,, ヴァンデエス,28,51,32,9,36,3
中3,未勝利*,ダ,1200,8,15,, セイカタカキヤチク,47,53,89,32,18,2
中3,未勝利*,ダ,1200,8,16,, イサチルサリーレ,60,72,77,20,39,3
中4,未勝利,芝,1600,1,1,, ジャジャミン,67,82,116,11,8,2
中4,未勝利,芝,1600,1,2,, ランウェイミューズ,107,118,220,22,58,2
中4,未勝利,芝,1600,2,3,, ブライティアロード,36,41,64,10,10,1
中4,未勝利,芝,1600,2,4,, ダイユウルミナス,79,88,118,14,32,2
中4,未勝利,芝,1600,3,5,推, グランマエストロ,85,90,149,29,47,5
中4,未勝利,芝,1600,3,6,, ショウナンバーボン,94,102,171,61,67,5
中4,未勝利,芝,1600,4,7,, ピコプリンセス,74,80,99,29,40,3
中4,未勝利,芝,1600,4,8,, ワインダークシー,99,109,192,66,47,2
中4,未勝利,芝,1600,5,9,, ワッフル,39,59,62,12,9,2
中4,未勝利,芝,1600,5,10,, ウインドオブヘヴン,110,120,204,38,57,3
中4,未勝利,芝,1600,6,11,, ロジタイガー,56,62,117,14,15,1
中4,未勝利,芝,1600,6,12,, ニシノオールワン,84,92,154,20,56,2
中4,未勝利,芝,1600,7,13,, オンナキュヌヴィ,86,91,182,31,61,3
中4,未勝利,芝,1600,7,14,, アリアス,112,123,220,56,51,3
中4,未勝利,芝,1600,8,15,, ポポラヴィスタ,64,70,110,37,18,1
中4,未勝利,芝,1600,8,16,, ラグアイリータ,97,109,251,61,55,2
中5,新馬,芝,1800,1,1,, セイルクルーズ,44,49,132,25,20,2
中5,新馬,芝,1800,2,2,, ラルコ,49,60,154,36,36,2
中5,新馬,芝,1800,3,3,, ストロングボイス,50,55,129,24,19,4
中5,新馬,芝,1800,4,4,, カシノデスティニー,53,62,146,20,17,3
中5,新馬,芝,1800,5,5,, コッディ,43,48,144,38,34,2
中5,新馬,芝,1800,6,6,, コスモコリウス,52,59,144,23,26,2
中5,新馬,芝,1800,6,7,, マイサマーガール,34,39,109,18,20,1
中5,新馬,芝,1800,7,8,, タンタトリス,47,56,154,35,35,2
中5,新馬,芝,1800,7,9,推, サトノアニマ,43,48,129,41,40,4
中5,新馬,芝,1800,8,10,, ホウフクゼットウ,24,33,105,12,10,1
中5,新馬,芝,1800,8,11,, スローブギ,54,59,171,30,28,6
中6,未勝利,ダ,1800,1,1,, マイネルオランチア,75,80,165,31,38,2
中6,未勝利,ダ,1800,1,2,, ヨーゼフ,108,119,226,37,63,2
中6,未勝利,ダ,1800,2,3,, ギャニミード,88,94,116,34,18,3
中6,未勝利,ダ,1800,2,4,推, タニセンローマ,93,103,161,58,64,3
中6,未勝利,ダ,1800,3,5,, ヨドノサファイア,85,90,213,43,45,3
中6,未勝利,ダ,1800,3,6,, パワポケウォーズ,65,72,156,10,42,2
中6,未勝利,ダ,1800,4,7,, オートカリテ,101,106,206,36,27,2
中6,未勝利,ダ,1800,4,8,, ルシアージュ,88,97,254,39,66,2
中6,未勝利,ダ,1800,5,9,, ホウオウファミリー,97,102,218,66,68,2
中6,未勝利,ダ,1800,5,10,, ヤマトスイフト,93,107,146,22,25,3
中6,未勝利,ダ,1800,6,11,推, レッドフリーマン,87,92,120,41,27,4
中6,未勝利,ダ,1800,6,12,, ロンバルドシチー,50,65,117,9,14,1
中6,未勝利,ダ,1800,7,13,, フィクセルリリア,84,90,208,51,58,2
中6,未勝利,ダ,1800,7,14,, オウケンサクラコ,80,91,199,25,50,3
中6,未勝利,ダ,1800,8,15,, ゴールデンダガー,111,126,245,23,52,2
中6,未勝利,ダ,1800,8,16,, ディープマウンテン,86,98,197,41,47,2
中7,１勝ｸﾗｽ,芝,1600,1,1,, ラヴスコール,50,55,126,23,43,2
中7,１勝ｸﾗｽ,芝,1600,1,2,, スマイルカーブ,98,109,114,20,38,2
中7,１勝ｸﾗｽ,芝,1600,2,3,, ツインピークス,67,72,100,10,42,1
中7,１勝ｸﾗｽ,芝,1600,2,4,, ノーブルライナー,44,53,73,43,25,2
中7,１勝ｸﾗｽ,芝,1600,3,5,推, ダノンアスコルティ,99,109,227,65,71,7
中7,１勝ｸﾗｽ,芝,1600,3,6,, ミスターマーボー,96,108,143,14,33,3
中7,１勝ｸﾗｽ,芝,1600,4,7,, ダイヤテソーロ,98,103,187,44,32,3
中7,１勝ｸﾗｽ,芝,1600,4,8,, ベアサナエチャン,93,110,130,30,47,2
中7,１勝ｸﾗｽ,芝,1600,5,9,推, ファンクション,82,87,169,65,63,3
中7,１勝ｸﾗｽ,芝,1600,5,10,, シャオママル,93,107,148,14,39,2
中7,１勝ｸﾗｽ,芝,1600,6,11,, ナハトナナレオン,57,67,111,58,57,2
