中1,未勝利*,ダ,1200,1,1,, アルビオンライズ,49,59,129,53,38,2
中1,未勝利*,ダ,1200,2,2,, トパーズヘッド,20,31,70,13,17,1
中1,未勝利*,ダ,1200,3,3,, アンミツ,54,59,147,49,36,2
中1,未勝利*,ダ,1200,4,4,, リコルディオーロ,65,75,142,30,62,4
中1,未勝利*,ダ,1200,4,5,, コウソクレムリア,95,101,134,24,52,2
中1,未勝利*,ダ,1200,5,6,, クリアマインド,25,32,80,19,29,2
中1,未勝利*,ダ,1200,5,7,, ヴァンデエス,31,36,69,13,19,1
中1,未勝利*,ダ,1200,6,8,, スヴァラ,-1,8,45,11,29,1
中1,未勝利*,ダ,1200,6,9,,$アイビーカイロス,42,48,131,32,51,2
中1,未勝利*,ダ,1200,7,10,, ハイトラクション,27,36,77,20,39,1
中1,未勝利*,ダ,1200,7,11,, ハクタカ,41,51,65,24,23,2
中1,未勝利*,ダ,1200,8,12,, アーバーバイティ,51,58,153,52,49,2
中1,未勝利*,ダ,1200,8,13,, ファイアリーボルト,49,54,146,22,54,3
中2,未勝利*,芝,1600,1,1,, ブラックナザレ,45,60,66,13,44,2
中2,未勝利*,芝,1600,2,2,推, マルスフィス,38,57,79,25,48,3
中2,未勝利*,芝,1600,3,3,,*ニーナラルゴ,83,93,214,50,59,3
中2,未勝利*,芝,1600,4,4,, タッカーヴィーチェ,62,72,141,32,59,2
中2,未勝利*,芝,1600,5,5,, オシゴリ,17,23,75,27,29,2
中2,未勝利*,芝,1600,5,6,, リオンパリス,15,22,72,15,22,1
中2,未勝利*,芝,1600,6,7,, サムワンユーラヴド,48,53,145,24,50,3
中2,未勝利*,芝,1600,6,8,, ウィルステート,64,81,125,42,67,3
中2,未勝利*,芝,1600,7,9,, エコロテラ,73,79,136,19,51,2
中2,未勝利*,芝,1600,7,10,, ヴェントリナ,72,82,146,63,46,2
中2,未勝利*,芝,1600,8,11,, ハンサム,54,60,140,52,66,2
中2,未勝利*,芝,1600,8,12,, リキマル,48,55,86,39,27,2
中3,新馬,ダ,1800,1,1,, ロイヤルグルーヴ,32,37,107,10,10,1
中3,新馬,ダ,1800,1,2,, ドナミモザ,32,43,105,10,12,3
中3,新馬,ダ,1800,2,3,, モルスリール,45,50,129,41,40,3
中3,新馬,ダ,1800,2,4,, コパノキラキラ,53,62,156,21,18,3
中3,新馬,ダ,1800,3,5,, プラチナリーフ,43,48,144,40,39,2
中3,新馬,ダ,1800,3,6,, ブリッド,33,40,116,19,22,3
中3,新馬,ダ,1800,4,7,, スパーキー,38,43,109,19,18,2
中3,新馬,ダ,1800,4,8,推, ブルーサンタ,30,39,105,11,9,2
中3,新馬,ダ,1800,5,9,, ツイストマインド,36,41,141,34,30,2
中3,新馬,ダ,1800,5,10,, セイトゥゴールド,30,39,105,10,8,1
中3,新馬,ダ,1800,6,11,, オレガイチバンイイ,26,31,105,10,12,1
中3,新馬,ダ,1800,6,12,, ゼットターム,36,43,107,16,11,2
中3,新馬,ダ,1800,7,13,, ボスヒッツ,50,55,154,30,27,4
中3,新馬,ダ,1800,7,14,,*アイビーナツユメ,48,59,132,22,23,2
中3,新馬,ダ,1800,8,15,, ジェイエルバージ,50,55,144,29,29,3
中3,新馬,ダ,1800,8,16,, ココル,68,80,181,29,36,3
中4,清秋ジャ,芝,3210,1,1,, プラチナトレジャー,67,77,146,52,29,3
中4,清秋ジャ,芝,3210,2,2,, メイショウソムリエ,73,89,157,30,26,2
中4,清秋ジャ,芝,3210,3,3,, ネビーイーム,60,70,128,53,30,2
中4,清秋ジャ,芝,3210,4,4,, トゥラッタッタ,62,76,155,50,27,3
中4,清秋ジャ,芝,3210,5,5,,$コレクテイニア,64,74,143,30,28,2
中4,清秋ジャ,芝,3210,6,6,, アクロスザリバー,52,59,135,22,20,2
中5,新馬,芝,1800,1,1,, レックスダミアーニ,43,48,134,10,12,2
中5,新馬,芝,1800,2,2,, エバーラスティング,32,43,105,10,10,1
中5,新馬,芝,1800,3,3,, ヴァイスリッター,38,43,107,13,10,2
中5,新馬,芝,1800,3,4,, フェイマスジャズ,54,63,154,29,28,2
中5,新馬,芝,1800,4,5,, ニシノカチオトコ,50,55,144,22,20,2
中5,新馬,芝,1800,4,6,, ブンブクチャガマ,63,70,181,29,27,5
中5,新馬,芝,1800,5,7,, スペーストラベラー,38,43,129,20,20,2
中5,新馬,芝,1800,5,8,, ブーケフォーミー,54,63,134,21,24,2
中5,新馬,芝,1800,6,9,, ハナミヤビ,38,43,109,19,20,2
中5,新馬,芝,1800,6,10,推, ペプチドデバイス,60,69,156,39,39,5
中5,新馬,芝,1800,7,11,, ゾネンバーデン,38,43,119,20,17,2
中5,新馬,芝,1800,7,12,推, ジャロロッソ,47,54,144,40,39,3
中5,新馬,芝,1800,8,13,,*サヴィッジブロウ,28,33,105,11,13,1
中5,新馬,芝,1800,8,14,, シダモフレイバー,56,67,144,39,38,3
中6,１勝ｸﾗｽ・牝,ダ,1800,1,1,, ミアルーチェ,128,141,256,29,48,2
中6,１勝ｸﾗｽ・牝,ダ,1800,2,2,, ストーリーオブラブ,93,105,232,59,61,3
中6,１勝ｸﾗｽ・牝,ダ,1800,3,3,, ノーブルクラウド,108,114,229,22,43,3
中6,１勝ｸﾗｽ・牝,ダ,1800,4,4,, サラサチャチャチャ,132,151,267,54,68,3
中6,１勝ｸﾗｽ・牝,ダ,1800,5,5,, キューティリップ,97,103,230,36,61,2
中6,１勝ｸﾗｽ・牝,ダ,1800,6,6,, ベルフィーヌ,92,109,167,22,29,2
中6,１勝ｸﾗｽ・牝,ダ,1800,7,7,, リュミナーズ,94,100,151,30,62,2
中7,１勝ｸﾗｽ,芝,2000,1,1,, マイバラード,68,78,84,14,43,4
中7,１勝ｸﾗｽ,芝,2000,1,2,, マイネルクオリア,101,122,146,33,42,2
中7,１勝ｸﾗｽ,芝,2000,2,3,, サクラアドリア,81,87,120,27,60,2
中7,１勝ｸﾗｽ,芝,2000,2,4,, ジンガー,59,68,75,13,12,1
中7,１勝ｸﾗｽ,芝,2000,3,5,, ベルウッドバイオ,98,104,187,12,44,5
中7,１勝ｸﾗｽ,芝,2000,3,6,推, ダノンファンスター,96,108,150,41,72,7
中7,１勝ｸﾗｽ,芝,2000,4,7,推, グランアルト,77,90,114,13,33,4
中7,１勝ｸﾗｽ,芝,2000,4,8,, リアルショット,67,88,66,13,17,2
中7,１勝ｸﾗｽ,芝,2000,5,9,, リーゼノアール,80,100,152,12,13,2
中7,１勝ｸﾗｽ,芝,2000,5,10,, ペプチドドリーム,89,99,144,51,35,2
中7,１勝ｸﾗｽ,芝,2000,6,11,推, ロスパレドネス,118,124,217,25,46,2
中7,１勝ｸﾗｽ,芝,2000,6,12,, ルンベーラ,97,105,126,21,57,3
中7,１勝ｸﾗｽ,芝,2000,7,13,, カテドラルクォーツ,92,102,166,59,55,3
中7,１勝ｸﾗｽ,芝,2000,7,14,, タイキアロハ,107,126,134,20,46,3
中7,１勝ｸﾗｽ,芝,2000,7,15,, ハードワーカー,80,97,126,32,15,4
中7,１勝ｸﾗｽ,芝,2000,8,16,, ミッドセンチュリー,96,108,161,24,53,3
中7,１勝ｸﾗｽ,芝,2000,8,17,, ヴァルカンテソーロ,74,79,195,61,58,4
中7,１勝ｸﾗｽ,芝,2000,8,18,, キングプロフィット,59,73,54,10,31,2
中8,１勝ｸﾗｽ,ダ,1200,1,1,, コウジハラ,93,99,159,51,47,4
中8,１勝ｸﾗｽ,ダ,1200,1,2,, ビアフォーナウ,44,56,72,18,37,1
中8,１勝ｸﾗｽ,ダ,1200,2,3,, ステラノヴァ,69,74,148,30,69,2
中8,１勝ｸﾗｽ,ダ,1200,2,4,, ラルフテソーロ,52,61,120,53,43,2
中8,１勝ｸﾗｽ,ダ,1200,3,5,, ヘイルメリーラン,32,45,56,19,46,1
中8,１勝ｸﾗｽ,ダ,1200,3,6,, アイファーファイト,37,45,63,20,23,1
中8,１勝ｸﾗｽ,ダ,1200,4,7,, トモジャシーマ,87,93,172,34,66,2
中8,１勝ｸﾗｽ,ダ,1200,4,8,, ヒナノムサシ,48,57,82,39,28,1
中8,１勝ｸﾗｽ,ダ,1200,5,9,, マイネルブリオン,48,54,65,20,37,1
中8,１勝ｸﾗｽ,ダ,1200,5,10,, ノアスペシャル,88,97,158,23,30,4
中8,１勝ｸﾗｽ,ダ,1200,6,11,, リゾートライン,102,115,185,24,32,3
中8,１勝ｸﾗｽ,ダ,1200,6,12,, ソニックブレイカー,73,80,146,60,71,2
中8,１勝ｸﾗｽ,ダ,1200,7,13,, ミラビリオン,105,122,212,23,60,3
中8,１勝ｸﾗｽ,ダ,1200,7,14,, スマートブル,46,58,43,18,51,1
中8,１勝ｸﾗｽ,ダ,1200,8,15,, ガールネクストドア,64,74,66,18,44,1
中8,１勝ｸﾗｽ,ダ,1200,8,16,, カツノテンス,46,63,67,20,21,1
中9,芙蓉Ｓ,芝,2000,1,1,, ニシノリリックス,88,94,166,25,54,2
中9,芙蓉Ｓ,芝,2000,2,2,, ジョドレルバンク,61,80,125,62,72,4
中9,芙蓉Ｓ,芝,2000,3,3,, エイシンウルトラン,119,124,218,29,62,2
中9,芙蓉Ｓ,芝,2000,4,4,, コスモプルー,84,93,166,53,67,4
中9,芙蓉Ｓ,芝,2000,5,5,推, タイヴァス,74,79,157,50,68,4
中9,芙蓉Ｓ,芝,2000,6,6,, レオンティウス,92,107,201,36,62,3
中9,芙蓉Ｓ,芝,2000,7,7,, モーモーゼロ,54,59,124,22,40,1
中9,芙蓉Ｓ,芝,2000,8,8,, スタースポット,77,91,174,61,71,6
中10,勝浦特別･2勝,芝,1200,1,1,推, デンプシー,80,93,158,58,43,5
中10,勝浦特別･2勝,芝,1200,1,2,推, イゾラフェリーチェ,69,88,125,57,46,7
中10,勝浦特別･2勝,芝,1200,2,3,推, ウィングブルー,104,109,204,24,57,6
中10,勝浦特別･2勝,芝,1200,2,4,,$ジョヴィアン,53,70,59,10,42,4
中10,勝浦特別･2勝,芝,1200,3,5,, ヴィヴァクラウン,33,38,30,18,39,2
中10,勝浦特別･2勝,芝,1200,3,6,, トラスコンガーデン,58,65,119,12,35,2
中10,勝浦特別･2勝,芝,1200,4,7,, ドリーミングアップ,49,54,114,40,71,2
中10,勝浦特別･2勝,芝,1200,4,8,, レオアジャイル,112,126,185,51,64,3
中10,勝浦特別･2勝,芝,1200,5,9,, ビッグフラワー,67,72,131,60,71,2
中10,勝浦特別･2勝,芝,1200,5,10,, セレッソデアモール,61,82,38,11,15,5
中10,勝浦特別･2勝,芝,1200,6,11,, ビービーエフォート,68,73,88,27,57,2
中10,勝浦特別･2勝,芝,1200,6,12,, アイムインディ,55,62,82,41,55,2
中10,勝浦特別･2勝,芝,1200,7,13,, レザンノワール,33,48,51,31,29,1
中10,勝浦特別･2勝,芝,1200,7,14,, スミッコディスコ,101,120,176,44,63,2
中10,勝浦特別･2勝,芝,1200,8,15,, メローネ,42,55,57,32,23,2
中10,勝浦特別･2勝,芝,1200,8,16,,$ピコアーガイル,51,68,92,41,48,2
