中6,5,テンポアニマート,(美),手塚貴久,格上ウッド先着
中9,1,コンアフェット,(美),斎藤誠,"斎藤誠厩舎の当該調教の勝率14.90%　連対率23.00% 複勝率 31.00% 単勝回収率　125.30% 複勝回収率　77.60%着別度数13-7-7-60/87（2023/8/24～2026/8/27）"
中9,14,ヴンダーバール,(美),斎藤誠,"斎藤誠斎藤誠厩舎の当該調教の勝率14.90%　連対率23.00% 複勝率 31.00% 単勝回収率　125.30% 複勝回収率　77.60%着別度数13-7-7-60/87（2023/8/24～2026/8/27）"
中12,3,フュルスティン,(美),加藤士津,"加藤士厩舎の当該調教の勝率12.70%　連対率23.10% 複勝率 34.10% 単勝回収率120.90%　複勝回収率97.00%着別度数22-18-19-114/173（2023/8/14～2026/8/17）"
