中4,4,シャローオネスト,(栗),安田翔伍,安田　勝率10.9%　連対率15.2%　複勝率26.1%　単勝回収率178.5%　複勝回収率81.5%　着度別数5-2-5-34/46　参照期間2023/9/17?2026/9/20
阪3,3,シャローチャンプ,(栗),安田翔伍,安田　勝率10.9%　連対率15.2%　複勝率26.1%　単勝回収率178.5%　複勝回収率81.5%　着度別数5-2-5-34/46　参照期間2023/9/17?2026/9/20
中11,9,コスモキュランダ,(美),加藤士津,加藤士厩舎の当該調教の勝率12.70%　連対率23.10% 複勝率 34.10% 単勝回収率120.90%　複勝回収率97.00%着別度数22-18-19-114/173（2023/8/14～2026/8/17）
阪11,9,チューラワンサ,(栗),高野友和,高野厩舎の当該調教の勝率13.60%　連対率26.50%　複勝率34.10%　単勝回収率110.70%　複勝回収率92.90%　86-82-48-417/633(2023/8/1～2026/8/1)
中1,8,ウィンターブリーズ,(美),田中博康,芝→ダート成績上位10厩舎の勝率16.1%　連対率27.3%　複勝率33.5%　単勝回収率163.4%　複勝回収率112.8%　着度別数60-42-23-248/373　参照期間2023/9/16?2026/9/19
阪11,5,$ユウファラオ,(栗),森秀行,森秀行厩舎の当該調教の勝率13.70%　連対率21.20% 複勝率26.40%　単勝回収率187.60% 複勝回収率122.50%（42-24-16-226/307）2023/8/1～2026/8/4
阪5,2,アリサ,(栗),千田輝彦,千田　勝率15.7%　連対率20.6%　複勝率27.5%　単勝回収率235.1%　複勝回収率110.5%　着度別数16-5-7-74/102　参照期間2023/9/14?2026/9/17
阪3,7,ハートノート,(栗),高野友和,前走(12週以内)坂路11秒台加速ラップで連対した馬の勝率25.20%　連対率37.20%　複勝率 44.00% 単勝回収率108.80%　複勝回収率77.90%　75-36-20-167/298(2023/8/1～2026/8/4)
